tag	year	Title	Website	Status	motivation	type	shift locus	data shift	shift source	task	Annotator 1	Annotator 2	Notes															
bahri-etal-2022-sharpness	2022	Sharpness-Aware Minimization Improves Language Model Generalization	https://aclanthology.org/2022.acl-long.508	Flag for further review	practical	across task	finetune-train/test	full	naturally occurring shifts	question answering	Dennis	Koustuv																
tanzer-etal-2022-memorisation	2022	Memorisation versus Generalisation in Pre-trained Language Models	https://aclanthology.org/2022.acl-long.521	Done	intrinsic	robustness	finetune-train/test	covariate	natural data splits	named entity recognition (NER)	Verna	Dieuwke	Most sections of the paper are analysis, here I am annotating section 6, specifically, that measures generalisation in a few-shot setup when the training data contains noise.															
chiang-cholak-2022-overcoming	2022	Overcoming a Theoretical Limitation of Self-Attention	https://aclanthology.org/2022.acl-long.527	Flag for further review	intrinsic	compositional	train-test	assumed	fully generated/selected	seq2seq synthetic	Dennis	Dieuwke	This is a bit tricky: The motivation seems theoretical, so I put intrinsic (are transformers modelling sequences like we would expect). Since the paper is about constraint in modelling sequence lengths, I put compositional as type, and it seems that all shifts in the datasets used are assumed?															
chiang-cholak-2022-overcoming	2022	Overcoming a Theoretical Limitation of Self-Attention	https://aclanthology.org/2022.acl-long.527	Flag for further review	intrinsic	compositional	train-test	assumed	naturally occurring shifts	machine translation	Dennis	Dieuwke																
chiang-cholak-2022-overcoming	2022	Overcoming a Theoretical Limitation of Self-Attention	https://aclanthology.org/2022.acl-long.527	Flag for further review	intrinsic	compositional	train-test	covariate	natural data splits	machine translation	Dennis	Dieuwke																
dutta-etal-2022-unsupervised	2022	Can Unsupervised Knowledge Transfer from Social Discussions Help Argument Mining?	https://aclanthology.org/2022.acl-long.536	Done	practical	robustness	finetune-train/test	covariate	naturally occurring shifts	argument mining	Janie	Mario																
dutta-etal-2022-unsupervised	2022	Can Unsupervised Knowledge Transfer from Social Discussions Help Argument Mining?	https://aclanthology.org/2022.acl-long.536	Done	practical	across task	pretrain-train	label	naturally occurring shifts	argument mining	Janie	Mario																
mosca-etal-2022-suspicious	2022	{``}That Is a Suspicious Reaction!{''}: Interpreting Logits Variation to Detect {NLP} Adversarial Attacks	https://aclanthology.org/2022.acl-long.538								Rita																	
ammanabrolu-etal-2022-situated	2022	Situated Dialogue Learning through Procedural Environment Generation	https://aclanthology.org/2022.acl-long.557								Rita																	
nguyen-etal-2022-improving	2022	Improving the Generalizability of Depression Detection by Leveraging Clinical Questionnaires	https://aclanthology.org/2022.acl-long.578	Done	practical	across task	pretrain-test	label	naturally occurring shifts	text classification	Janie	Mario																
nguyen-etal-2022-improving	2022	Improving the Generalizability of Depression Detection by Leveraging Clinical Questionnaires	https://aclanthology.org/2022.acl-long.578	Done	intrinsic	robustness	train-test	covariate	naturally occurring shifts	text classification	Janie	Mario																
ding-etal-2022-openprompt	2022	{O}pen{P}rompt: An Open-source Framework for Prompt-learning	https://aclanthology.org/2022.acl-demo.10	Flag for further review	practical	across task	pretrain-test	covariate	naturally occurring shifts	multitask	Dennis		Authors provide a framework for promptlearning (and argue that it might help generalization, e.g. for low-resource data), but don't really run experiments. Is this relevant?															
hahn-etal-2021-modeling	2021	Modeling Profanity and Hate Speech in Social Media with Semantic Subspaces	https://aclanthology.org/2021.woah-1.2	Done	practical	across language	finetune-train/test	covariate	naturally occurring shifts	hate speech detection	Dennis	Koustuv																
kumar-etal-2021-learning-feature	2021	Learning Feature Weights using Reward Modeling for Denoising Parallel Corpora	https://aclanthology.org/2021.wmt-1.118	Done	practical	across language	train-test	covariate	naturally occurring shifts	machine translation	Dennis	Koustuv																
kumar-etal-2021-learning-feature	2021	Learning Feature Weights using Reward Modeling for Denoising Parallel Corpora	https://aclanthology.org/2021.wmt-1.118	First check done	practical	robustness	train-test	covariate	naturally occurring shifts	machine translation	Dennis																	
dayanik-pado-2021-disentangling	2021	Disentangling Document Topic and Author Gender in Multiple Languages: Lessons for Adversarial Debiasing	https://aclanthology.org/2021.wassa-1.6	Done	fairness	compositional	finetune-train/test	covariate	generated shifts	text classification	Huygaa	Zhijing																
conforti-etal-2021-synthetic	2021	Synthetic Examples Improve Cross-Target Generalization: A Study on Stance Detection on a {T}witter corpus.	https://aclanthology.org/2021.wassa-1.19	Done	practical	across domain	train-test	covariate	naturally occurring shifts	text classification	Dennis	Yanai																
prange-etal-2021-supertagging	2021	Supertagging the Long Tail with Tree-Structured Decoding of Complex Categories	https://aclanthology.org/2021.tacl-1.15	First check done	practical	across domain	finetune-train/test	covariate	natural data splits	constituency parsing	Dennis	Yanai																
prange-etal-2021-supertagging	2021	Supertagging the Long Tail with Tree-Structured Decoding of Complex Categories	https://aclanthology.org/2021.tacl-1.15	First check done	practical	across domain	train-test	label	naturally occurring shifts	constituency parsing	Dennis	Yanai																
ponti-etal-2021-parameter	2021	Parameter Space Factorization for Zero-Shot Learning across Tasks and Languages	https://aclanthology.org/2021.tacl-1.25	Done	practical	across language	finetune-train/test	covariate	naturally occurring shifts	POStagging	Dennis	Huygaa																
ponti-etal-2021-parameter	2021	Parameter Space Factorization for Zero-Shot Learning across Tasks and Languages	https://aclanthology.org/2021.tacl-1.25	Done	practical	across language	finetune-train/test	covariate	naturally occurring shifts	named entity recognition (NER)	Dennis	Huygaa																
ponti-etal-2021-parameter	2021	Parameter Space Factorization for Zero-Shot Learning across Tasks and Languages	https://aclanthology.org/2021.tacl-1.25	Done	practical	across task	all	full	naturally occurring shifts	multiple tasks	Dennis	Huygaa																
shen-etal-2021-evaluating	2021	Evaluating Document Coherence Modeling	https://aclanthology.org/2021.tacl-1.38	First check done	practical	across domain	finetune-train/test	covariate	naturally occurring shifts	text classification	Dennis																	
shen-etal-2021-evaluating	2021	Evaluating Document Coherence Modeling	https://aclanthology.org/2021.tacl-1.38	First check done	practical	robustness	finetune-train/test	covariate	generated shifts	text classification	Dennis																	
rotman-etal-2021-model	2021	Model Compression for Domain Adaptation through Causal Effect Estimation	https://aclanthology.org/2021.tacl-1.80	First check done	practical	across domain	pretrain-test	covariate	naturally occurring shifts	text classification	Dennis																	
rotman-etal-2021-model	2021	Model Compression for Domain Adaptation through Causal Effect Estimation	https://aclanthology.org/2021.tacl-1.80	First check done	practical	across domain	pretrain-test	covariate	naturally occurring shifts	named entity recognition (NER)	Dennis																	
rotman-etal-2021-model	2021	Model Compression for Domain Adaptation through Causal Effect Estimation	https://aclanthology.org/2021.tacl-1.80	First check done	practical	across domain	pretrain-test	covariate	naturally occurring shifts	NLI	Dennis																	
pedinotti-etal-2021-cat	2021	Did the Cat Drink the Coffee? Challenging Transformers with Generalized Event Knowledge	https://aclanthology.org/2021.starsem-1.1	Flag for further review	intrinsic	structural	pretrain-test	full	generated shifts	diagnostic task	Karim	Zhijing	To Karim: See question for "task"															
damonte-monti-2021-one	2021	One Semantic Parser to Parse Them All: Sequence to Sequence Multi-Task Learning on Semantic Parsing Datasets	https://aclanthology.org/2021.starsem-1.16	Done	practical	across task	finetune-train/test	label	naturally occurring shifts	semantic parsing / role labelling	Christos	Dieuwke	Experiments in section 4.2, which evaluates across-task generalisation by comparing MTL with single-task baselines. Tasks covered are Q&A and semantic parsing), different domains, and compositional generalisation. Also there are both naturally occuring shifts and generated splits															
damonte-monti-2021-one	2021	One Semantic Parser to Parse Them All: Sequence to Sequence Multi-Task Learning on Semantic Parsing Datasets	https://aclanthology.org/2021.starsem-1.16	Done	practical	across task	finetune-train/test	covariate	generated shifts	semantic parsing / role labelling	Christos	Dieuwke	Experiments in section 4.3, where they use the generated CFQ training split to the training data.															
damonte-monti-2021-one	2021	One Semantic Parser to Parse Them All: Sequence to Sequence Multi-Task Learning on Semantic Parsing Datasets	https://aclanthology.org/2021.starsem-1.16	Done	practical	across domain	finetune-train/test	assumed	naturally occurring shifts	semantic parsing / role labelling	Christos	Dieuwke	The type of generalisation is across datasets, which, in this case covers different tasks (Q&A, semantic parsing), different domains, and compositional generalisation. Also there are both naturally occuring shifts and generated splits															
